"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1345,"2020-12-30 15:56:32.2180","2020-12-30 16:18:57.4620",3638,"Washington St",40.7242941,-74.0354826,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,32117,"Customer",1969,0
286,"2020-12-30 15:57:04.1960","2020-12-30 16:01:50.6570",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,42596,"Customer",1991,1
1318,"2020-12-30 15:57:09.3460","2020-12-30 16:19:08.3070",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3640,"Journal Square",40.73367,-74.0625,31659,"Subscriber",1990,1
255,"2020-12-30 15:59:33.8540","2020-12-30 16:03:48.8890",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3211,"Newark Ave",40.72152515,-74.046304543,46340,"Subscriber",1977,1
1098,"2020-12-30 16:00:29.6190","2020-12-30 16:18:48.3850",3638,"Washington St",40.7242941,-74.0354826,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,30428,"Customer",1969,0
610,"2020-12-30 16:03:57.7320","2020-12-30 16:14:07.8730",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3638,"Washington St",40.7242941,-74.0354826,44703,"Subscriber",1968,2
151,"2020-12-30 16:04:29.5520","2020-12-30 16:07:00.8980",3214,"Essex Light Rail",40.7127742,-74.0364857,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42155,"Subscriber",1981,1
597,"2020-12-30 16:05:05.8440","2020-12-30 16:15:02.9440",3211,"Newark Ave",40.72152515,-74.046304543,3199,"Newport Pkwy",40.7287448,-74.0321082,46340,"Subscriber",1980,1
288,"2020-12-30 16:05:10.5120","2020-12-30 16:09:58.7150",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,42206,"Subscriber",1951,1
524,"2020-12-30 16:05:41.5930","2020-12-30 16:14:26.1450",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3638,"Washington St",40.7242941,-74.0354826,26719,"Subscriber",1964,1
370,"2020-12-30 16:07:30.8290","2020-12-30 16:13:40.9080",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3638,"Washington St",40.7242941,-74.0354826,39442,"Subscriber",2000,1
2803,"2020-12-30 16:07:38.5510","2020-12-30 16:54:21.7520",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3199,"Newport Pkwy",40.7287448,-74.0321082,41369,"Customer",1969,0
2785,"2020-12-30 16:07:46.6920","2020-12-30 16:54:12.6080",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3199,"Newport Pkwy",40.7287448,-74.0321082,42432,"Customer",1969,0
2194,"2020-12-30 16:08:11.9130","2020-12-30 16:44:46.5860",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,44857,"Subscriber",1989,1
1940,"2020-12-30 16:13:33.8160","2020-12-30 16:45:54.2140",3210,"Pershing Field",40.742677141,-74.051788633,3210,"Pershing Field",40.742677141,-74.051788633,48913,"Customer",1996,1
1819,"2020-12-30 16:14:41.0830","2020-12-30 16:45:00.3510",3210,"Pershing Field",40.742677141,-74.051788633,3210,"Pershing Field",40.742677141,-74.051788633,45713,"Customer",1997,2
2147,"2020-12-30 16:14:53.7180","2020-12-30 16:50:41.6410",3638,"Washington St",40.7242941,-74.0354826,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44235,"Customer",1969,0
1698,"2020-12-30 16:15:52.8510","2020-12-30 16:44:10.9510",3210,"Pershing Field",40.742677141,-74.051788633,3210,"Pershing Field",40.742677141,-74.051788633,31496,"Customer",1969,0
3416,"2020-12-30 16:16:27.6380","2020-12-30 17:13:23.9930",3681,"Grand St",40.71517767732029,-74.03768330812454,3681,"Grand St",40.71517767732029,-74.03768330812454,32526,"Subscriber",1980,1
230,"2020-12-30 16:17:02.7120","2020-12-30 16:20:53.2310",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,45683,"Subscriber",1980,1
797,"2020-12-30 16:21:21.4880","2020-12-30 16:34:39.4480",3199,"Newport Pkwy",40.7287448,-74.0321082,3640,"Journal Square",40.73367,-74.0625,41031,"Subscriber",1992,2
494,"2020-12-30 16:22:02.7120","2020-12-30 16:30:16.9850",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3192,"Liberty Light Rail",40.7112423,-74.0557013,44236,"Subscriber",1972,1
576,"2020-12-30 16:24:47.6830","2020-12-30 16:34:23.9010",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,46410,"Subscriber",1986,1
708,"2020-12-30 16:26:18.3030","2020-12-30 16:38:06.8310",3199,"Newport Pkwy",40.7287448,-74.0321082,3681,"Grand St",40.71517767732029,-74.03768330812454,42267,"Subscriber",1968,1
1286,"2020-12-30 16:28:12.6450","2020-12-30 16:49:38.8270",3199,"Newport Pkwy",40.7287448,-74.0321082,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,44744,"Subscriber",1979,1
639,"2020-12-30 16:42:52.5880","2020-12-30 16:53:32.1180",3481,"York St",40.71649,-74.04105,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,35097,"Subscriber",1984,2
226,"2020-12-30 16:47:35.0540","2020-12-30 16:51:21.1130",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3638,"Washington St",40.7242941,-74.0354826,44576,"Subscriber",1993,1
470,"2020-12-30 16:50:18.7490","2020-12-30 16:58:09.1240",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3681,"Grand St",40.71517767732029,-74.03768330812454,42593,"Subscriber",1991,1
290,"2020-12-30 16:50:41.0930","2020-12-30 16:55:31.1230",3681,"Grand St",40.71517767732029,-74.03768330812454,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42277,"Subscriber",1983,1
1273,"2020-12-30 16:52:52.3890","2020-12-30 17:14:05.7620",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3206,"Hilltop",40.7311689,-74.0575736,33961,"Customer",1997,1
442,"2020-12-30 16:53:55.5740","2020-12-30 17:01:17.8880",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3187,"Warren St",40.7211236,-74.03805095,44392,"Subscriber",1990,1
340,"2020-12-30 16:54:44.1940","2020-12-30 17:00:24.2960",3187,"Warren St",40.7211236,-74.03805095,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,27705,"Customer",1992,1
194,"2020-12-30 16:55:26.8190","2020-12-30 16:58:41.0110",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44424,"Subscriber",1995,1
538,"2020-12-30 16:55:45.5050","2020-12-30 17:04:44.3210",3681,"Grand St",40.71517767732029,-74.03768330812454,3681,"Grand St",40.71517767732029,-74.03768330812454,42423,"Subscriber",1980,1
1069,"2020-12-30 16:57:03.3230","2020-12-30 17:14:53.2200",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3194,"McGinley Square",40.7253399253558,-74.06762212514877,28208,"Subscriber",1992,1
218,"2020-12-30 16:57:19.5160","2020-12-30 17:00:58.3440",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3184,"Paulus Hook",40.7141454,-74.0335519,42155,"Subscriber",1963,1
662,"2020-12-30 17:01:54.1830","2020-12-30 17:12:57.0540",3681,"Grand St",40.71517767732029,-74.03768330812454,3199,"Newport Pkwy",40.7287448,-74.0321082,42267,"Subscriber",1968,1
640,"2020-12-30 17:01:55.9330","2020-12-30 17:12:35.9440",3214,"Essex Light Rail",40.7127742,-74.0364857,3199,"Newport Pkwy",40.7287448,-74.0321082,42614,"Subscriber",1986,1
2568,"2020-12-30 17:05:41.6730","2020-12-30 17:48:29.9330",3184,"Paulus Hook",40.7141454,-74.0335519,3639,"Harborside",40.7192517,-74.034234,42155,"Customer",1977,1
1090,"2020-12-30 17:10:59.9950","2020-12-30 17:29:10.2050",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3203,"Hamilton Park",40.727595966,-74.044247311,40285,"Subscriber",1959,1
473,"2020-12-30 17:11:22.8360","2020-12-30 17:19:16.5160",3199,"Newport Pkwy",40.7287448,-74.0321082,3273,"Manila & 1st",40.721650724879986,-74.04288411140442,41369,"Subscriber",1951,1
968,"2020-12-30 17:11:43.5490","2020-12-30 17:27:52.0930",3199,"Newport Pkwy",40.7287448,-74.0321082,3483,"Montgomery St",40.71942,-74.05099,42206,"Subscriber",1990,2
314,"2020-12-30 17:15:23.1050","2020-12-30 17:20:37.3810",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3194,"McGinley Square",40.7253399253558,-74.06762212514877,40858,"Subscriber",1960,1
466,"2020-12-30 17:16:22.8800","2020-12-30 17:24:09.8450",3638,"Washington St",40.7242941,-74.0354826,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,39442,"Subscriber",1988,1
644,"2020-12-30 17:18:52.5600","2020-12-30 17:29:37.1840",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3192,"Liberty Light Rail",40.7112423,-74.0557013,44403,"Subscriber",1985,1
603,"2020-12-30 17:21:48.3800","2020-12-30 17:31:51.5430",3187,"Warren St",40.7211236,-74.03805095,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44690,"Customer",1969,0
517,"2020-12-30 17:22:27.4970","2020-12-30 17:31:04.5860",3185,"City Hall",40.7177325,-74.043845,3203,"Hamilton Park",40.727595966,-74.044247311,42260,"Subscriber",1993,1
2183,"2020-12-30 17:24:05.6610","2020-12-30 18:00:29.3140",3483,"Montgomery St",40.71942,-74.05099,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42473,"Subscriber",1958,1
358,"2020-12-30 17:24:41.1450","2020-12-30 17:30:39.8520",3213,"Van Vorst Park",40.71848892,-74.047726625,3481,"York St",40.71649,-74.04105,48930,"Subscriber",1956,1
356,"2020-12-30 17:24:44.6540","2020-12-30 17:30:40.7780",3213,"Van Vorst Park",40.71848892,-74.047726625,3481,"York St",40.71649,-74.04105,44400,"Subscriber",1957,1
488,"2020-12-30 17:27:52.4760","2020-12-30 17:36:00.8710",3638,"Washington St",40.7242941,-74.0354826,3267,"Morris Canal",40.7124188237569,-74.03852552175522,26719,"Subscriber",1990,1
281,"2020-12-30 17:29:15.1670","2020-12-30 17:33:56.4510",3187,"Warren St",40.7211236,-74.03805095,3681,"Grand St",40.71517767732029,-74.03768330812454,31794,"Subscriber",1975,1
957,"2020-12-30 17:32:45.8550","2020-12-30 17:48:43.4100",3211,"Newark Ave",40.72152515,-74.046304543,3199,"Newport Pkwy",40.7287448,-74.0321082,40053,"Subscriber",1991,2
1548,"2020-12-30 17:37:58.2990","2020-12-30 18:03:46.4090",3187,"Warren St",40.7211236,-74.03805095,3199,"Newport Pkwy",40.7287448,-74.0321082,33911,"Subscriber",1988,1
201,"2020-12-30 17:38:42.4580","2020-12-30 17:42:04.1460",3638,"Washington St",40.7242941,-74.0354826,3199,"Newport Pkwy",40.7287448,-74.0321082,44703,"Subscriber",1959,1
189,"2020-12-30 17:41:34.6930","2020-12-30 17:44:44.4560",3211,"Newark Ave",40.72152515,-74.046304543,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42159,"Subscriber",1987,2
553,"2020-12-30 17:43:09.1820","2020-12-30 17:52:22.3000",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3185,"City Hall",40.7177325,-74.043845,42308,"Subscriber",1980,1
1585,"2020-12-30 17:45:45.6290","2020-12-30 18:12:10.9910",3198,"Heights Elevator",40.748715945380226,-74.04044330120087,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,42611,"Subscriber",1994,1
591,"2020-12-30 17:47:42.1020","2020-12-30 17:57:33.6400",3640,"Journal Square",40.73367,-74.0625,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,44971,"Customer",1998,1
190,"2020-12-30 17:50:45.3410","2020-12-30 17:53:56.0190",3184,"Paulus Hook",40.7141454,-74.0335519,3639,"Harborside",40.7192517,-74.034234,44740,"Subscriber",1990,1
878,"2020-12-30 17:53:39.9450","2020-12-30 18:08:18.7730",3199,"Newport Pkwy",40.7287448,-74.0321082,3209,"Brunswick St",40.7241765,-74.0506564,44394,"Subscriber",1985,2
399,"2020-12-30 17:54:22.0150","2020-12-30 18:01:01.7650",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,28364,"Customer",1969,0
268,"2020-12-30 17:56:47.4450","2020-12-30 18:01:15.6550",3199,"Newport Pkwy",40.7287448,-74.0321082,3638,"Washington St",40.7242941,-74.0354826,19209,"Customer",1988,2
431,"2020-12-30 17:58:53.2970","2020-12-30 18:06:05.2730",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3187,"Warren St",40.7211236,-74.03805095,39240,"Subscriber",1982,1
2513,"2020-12-30 18:00:46.0800","2020-12-30 18:42:39.6000",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3203,"Hamilton Park",40.727595966,-74.044247311,42473,"Subscriber",1958,1
482,"2020-12-30 18:01:00.4240","2020-12-30 18:09:02.4960",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,38449,"Subscriber",1992,2
2089,"2020-12-30 18:02:46.5300","2020-12-30 18:37:35.9060",3638,"Washington St",40.7242941,-74.0354826,3199,"Newport Pkwy",40.7287448,-74.0321082,42495,"Customer",1988,2
2243,"2020-12-30 18:04:26.7690","2020-12-30 18:41:50.3190",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,33911,"Subscriber",1988,1
214,"2020-12-30 18:06:30.3340","2020-12-30 18:10:05.0080",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,35097,"Subscriber",1970,1
334,"2020-12-30 18:08:36.4040","2020-12-30 18:14:10.8550",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3199,"Newport Pkwy",40.7287448,-74.0321082,45343,"Subscriber",1980,1
722,"2020-12-30 18:14:02.0460","2020-12-30 18:26:04.7290",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3640,"Journal Square",40.73367,-74.0625,42759,"Customer",1969,0
517,"2020-12-30 18:14:55.6270","2020-12-30 18:23:33.5880",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3206,"Hilltop",40.7311689,-74.0575736,45340,"Subscriber",1954,1
1371,"2020-12-30 18:15:50.5690","2020-12-30 18:38:42.3450",3212,"Christ Hospital",40.734785818,-74.050443636,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,44364,"Subscriber",1994,1
534,"2020-12-30 18:24:52.5130","2020-12-30 18:33:46.8270",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,26719,"Subscriber",1990,1
321,"2020-12-30 18:29:28.0830","2020-12-30 18:34:49.3240",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42157,"Customer",1990,1
431,"2020-12-30 18:30:20.1240","2020-12-30 18:37:31.8180",3201,"Dey St",40.737711,-74.066921,3195,"Sip Ave",40.73089709786179,-74.06391263008118,41696,"Subscriber",1991,1
497,"2020-12-30 18:31:13.9700","2020-12-30 18:39:31.4720",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,46190,"Subscriber",1990,1
828,"2020-12-30 18:34:27.2830","2020-12-30 18:48:16.0710",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,33630,"Subscriber",1986,1
447,"2020-12-30 18:38:45.6420","2020-12-30 18:46:12.7430",3187,"Warren St",40.7211236,-74.03805095,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,32945,"Subscriber",1982,1
283,"2020-12-30 18:40:17.7160","2020-12-30 18:45:01.3790",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3213,"Van Vorst Park",40.71848892,-74.047726625,43467,"Subscriber",1985,2
2302,"2020-12-30 18:41:48.1320","2020-12-30 19:20:10.9560",3199,"Newport Pkwy",40.7287448,-74.0321082,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,46340,"Subscriber",1959,1
188,"2020-12-30 18:47:29.1170","2020-12-30 18:50:37.2440",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,46190,"Subscriber",1990,1
678,"2020-12-30 18:50:06.3440","2020-12-30 19:01:24.8920",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3209,"Brunswick St",40.7241765,-74.0506564,44857,"Subscriber",1988,2
821,"2020-12-30 18:51:51.4100","2020-12-30 19:05:33.1390",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,46410,"Subscriber",1991,1
579,"2020-12-30 18:54:22.4430","2020-12-30 19:04:02.1310",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,44424,"Subscriber",1989,2
737,"2020-12-30 18:57:41.8150","2020-12-30 19:09:59.8090",3206,"Hilltop",40.7311689,-74.0575736,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42527,"Customer",1969,0
737,"2020-12-30 18:57:44.4040","2020-12-30 19:10:02.1670",3206,"Hilltop",40.7311689,-74.0575736,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,30303,"Customer",1969,0
299,"2020-12-30 18:58:36.8020","2020-12-30 19:03:36.0160",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3483,"Montgomery St",40.71942,-74.05099,44762,"Subscriber",1958,1
651,"2020-12-30 19:05:12.0650","2020-12-30 19:16:03.6590",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3639,"Harborside",40.7192517,-74.034234,46473,"Subscriber",1962,2
429,"2020-12-30 19:07:15.4100","2020-12-30 19:14:24.9120",3199,"Newport Pkwy",40.7287448,-74.0321082,3639,"Harborside",40.7192517,-74.034234,42432,"Customer",1969,0
272,"2020-12-30 19:10:14.2970","2020-12-30 19:14:46.7250",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44364,"Subscriber",1980,1
181,"2020-12-30 19:10:42.7900","2020-12-30 19:13:44.3890",3638,"Washington St",40.7242941,-74.0354826,3187,"Warren St",40.7211236,-74.03805095,44576,"Subscriber",1970,1
1767,"2020-12-30 19:14:11.1700","2020-12-30 19:43:39.0470",3187,"Warren St",40.7211236,-74.03805095,3638,"Washington St",40.7242941,-74.0354826,44576,"Subscriber",1970,1
185,"2020-12-30 19:16:03.2270","2020-12-30 19:19:09.1350",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,45091,"Subscriber",1994,1
439,"2020-12-30 19:19:41.9260","2020-12-30 19:27:01.8430",3638,"Washington St",40.7242941,-74.0354826,3681,"Grand St",40.71517767732029,-74.03768330812454,42779,"Subscriber",1964,1
434,"2020-12-30 19:19:57.0880","2020-12-30 19:27:11.2160",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,29376,"Subscriber",1977,1
422,"2020-12-30 19:19:58.7490","2020-12-30 19:27:01.4780",3638,"Washington St",40.7242941,-74.0354826,3681,"Grand St",40.71517767732029,-74.03768330812454,42634,"Subscriber",1968,2
1178,"2020-12-30 19:20:42.6370","2020-12-30 19:40:20.8290",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,46340,"Subscriber",1959,1
249,"2020-12-30 19:22:36.3860","2020-12-30 19:26:45.9610",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3187,"Warren St",40.7211236,-74.03805095,42825,"Subscriber",1994,1
785,"2020-12-30 19:26:53.6670","2020-12-30 19:39:59.4130",3185,"City Hall",40.7177325,-74.043845,3199,"Newport Pkwy",40.7287448,-74.0321082,28458,"Subscriber",1985,2
132,"2020-12-30 19:27:54.4540","2020-12-30 19:30:07.2330",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3213,"Van Vorst Park",40.71848892,-74.047726625,44185,"Subscriber",1977,1
637,"2020-12-30 19:28:51.6790","2020-12-30 19:39:28.8380",3199,"Newport Pkwy",40.7287448,-74.0321082,3206,"Hilltop",40.7311689,-74.0575736,42495,"Subscriber",1990,1
335,"2020-12-30 19:31:01.1430","2020-12-30 19:36:36.5300",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,45233,"Subscriber",1980,1
120,"2020-12-30 19:33:51.1700","2020-12-30 19:35:51.9500",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,32575,"Subscriber",1991,2
629,"2020-12-30 19:36:52.7140","2020-12-30 19:47:22.3770",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3679,"Bergen Ave",40.722103786686034,-74.07145500183105,41696,"Subscriber",1996,1
550,"2020-12-30 19:38:33.7520","2020-12-30 19:47:44.1830",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3681,"Grand St",40.71517767732029,-74.03768330812454,29376,"Subscriber",1986,1
397,"2020-12-30 19:43:43.9220","2020-12-30 19:50:21.2500",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3638,"Washington St",40.7242941,-74.0354826,28364,"Customer",1992,1
2973,"2020-12-30 19:50:15.9930","2020-12-30 20:39:49.6150",3187,"Warren St",40.7211236,-74.03805095,3187,"Warren St",40.7211236,-74.03805095,33911,"Customer",1969,0
675,"2020-12-30 19:56:58.1190","2020-12-30 20:08:13.7890",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3199,"Newport Pkwy",40.7287448,-74.0321082,27705,"Customer",1991,1
1086,"2020-12-30 20:01:53.5200","2020-12-30 20:20:00.0800",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,46193,"Customer",1969,0
1102,"2020-12-30 20:06:28.3910","2020-12-30 20:24:50.4180",3640,"Journal Square",40.73367,-74.0625,3280,"Astor Place",40.71928220070702,-74.07126188278198,45873,"Subscriber",1976,1
1113,"2020-12-30 20:09:26.9250","2020-12-30 20:28:00.7780",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42191,"Subscriber",1968,2
843,"2020-12-30 20:18:12.7380","2020-12-30 20:32:16.4220",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,45198,"Subscriber",1990,1
534,"2020-12-30 20:21:20.0220","2020-12-30 20:30:14.3570",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,34048,"Subscriber",1994,1
296,"2020-12-30 20:24:34.0330","2020-12-30 20:29:30.1420",3185,"City Hall",40.7177325,-74.043845,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,26484,"Subscriber",1986,1
256,"2020-12-30 20:37:08.3430","2020-12-30 20:41:25.1640",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,42192,"Subscriber",1983,1
165,"2020-12-30 20:39:16.9670","2020-12-30 20:42:02.9410",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3211,"Newark Ave",40.72152515,-74.046304543,42159,"Subscriber",1992,1
115,"2020-12-30 20:42:18.1120","2020-12-30 20:44:13.3660",3185,"City Hall",40.7177325,-74.043845,3481,"York St",40.71649,-74.04105,42371,"Subscriber",1975,1
222,"2020-12-30 20:57:04.7560","2020-12-30 21:00:47.3950",3187,"Warren St",40.7211236,-74.03805095,3638,"Washington St",40.7242941,-74.0354826,42825,"Subscriber",1970,1
645,"2020-12-30 20:58:47.9230","2020-12-30 21:09:33.4630",3199,"Newport Pkwy",40.7287448,-74.0321082,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,40947,"Subscriber",1980,1
462,"2020-12-30 21:01:28.3070","2020-12-30 21:09:10.5620",3638,"Washington St",40.7242941,-74.0354826,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,42825,"Subscriber",1970,1
317,"2020-12-30 21:07:27.3180","2020-12-30 21:12:44.5500",3638,"Washington St",40.7242941,-74.0354826,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,44576,"Subscriber",1980,1
944,"2020-12-30 21:18:03.3560","2020-12-30 21:33:48.3170",3638,"Washington St",40.7242941,-74.0354826,3638,"Washington St",40.7242941,-74.0354826,41618,"Subscriber",1991,1
1081,"2020-12-30 21:19:51.0320","2020-12-30 21:37:52.5070",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44971,"Customer",1998,1
243,"2020-12-30 21:20:55.7670","2020-12-30 21:24:59.6910",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,48742,"Subscriber",2000,1
339,"2020-12-30 21:29:29.6640","2020-12-30 21:35:09.3270",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3681,"Grand St",40.71517767732029,-74.03768330812454,38449,"Subscriber",1967,2
1545,"2020-12-30 21:42:35.0410","2020-12-30 22:08:20.2240",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,44971,"Customer",1998,1
152,"2020-12-30 21:42:54.2890","2020-12-30 21:45:26.3980",3209,"Brunswick St",40.7241765,-74.0506564,3211,"Newark Ave",40.72152515,-74.046304543,44394,"Subscriber",1990,1
345,"2020-12-30 21:50:22.4660","2020-12-30 21:56:08.0010",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3211,"Newark Ave",40.72152515,-74.046304543,40947,"Subscriber",1993,1
340,"2020-12-30 21:52:55.4800","2020-12-30 21:58:36.1010",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3187,"Warren St",40.7211236,-74.03805095,26484,"Customer",1991,1
152,"2020-12-30 21:59:41.5380","2020-12-30 22:02:14.2860",3211,"Newark Ave",40.72152515,-74.046304543,3209,"Brunswick St",40.7241765,-74.0506564,44394,"Subscriber",1984,1
370,"2020-12-30 22:08:49.9560","2020-12-30 22:15:00.6650",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3267,"Morris Canal",40.7124188237569,-74.03852552175522,41620,"Subscriber",1986,2
184,"2020-12-30 22:12:08.0970","2020-12-30 22:15:12.6800",3211,"Newark Ave",40.72152515,-74.046304543,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,46527,"Subscriber",1975,2
855,"2020-12-30 22:33:28.6150","2020-12-30 22:47:44.1350",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3203,"Hamilton Park",40.727595966,-74.044247311,46193,"Customer",1969,0
1558,"2020-12-30 23:02:21.4130","2020-12-30 23:28:20.0590",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,35097,"Customer",1993,1
