date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2016-04-27,Epsilon,RCTIC,Cache,16,12,1,2,5,8,11,4,2232,2302422,36,66,2,0,1
2016-04-27,Epsilon,RCTIC,Dust2,16,12,1,2,9,4,7,8,2232,2302422,36,66,2,0,1
2016-04-27,CSGL,FlipSid3,Overpass,16,4,1,1,14,1,2,3,2176,2302419,30,21,2,0,1
2016-04-27,CSGL,FlipSid3,Cache,16,2,1,1,13,2,3,0,2176,2302419,30,21,2,0,1
2016-04-27,aimclub,XPC,Cache,22,20,1,1,8,7,7,8,2188,2302417,132,93,22,20,1
2016-04-27,AliGon,Enso,Dust2,16,11,1,1,11,4,5,7,2117,2302271,48,142,2,0,1
2016-04-27,CPH Wolves,Epiphany Bolt,Inferno,16,7,1,1,10,5,6,2,2117,2302272,31,123,2,0,1
2016-04-27,AGG,ENCE,Cobblestone,16,13,1,2,5,9,11,4,2176,2302201,26,32,1,2,2
2016-04-27,AGG,ENCE,Dust2,10,16,2,1,6,9,4,7,2176,2302201,26,32,1,2,2
2016-04-27,AGG,ENCE,Mirage,20,22,2,1,10,5,5,10,2176,2302201,26,32,1,2,2
2016-04-27,Space Soldiers,GameAgents,Train,16,11,1,2,5,7,11,4,2232,2302421,25,81,2,1,1
2016-04-27,Space Soldiers,GameAgents,Inferno,13,16,2,1,6,9,7,7,2232,2302421,25,81,2,1,1
2016-04-27,Space Soldiers,GameAgents,Dust2,16,8,1,2,6,3,10,5,2232,2302421,25,81,2,1,1
2016-04-27,Pixel,RB,Dust2,16,19,2,2,7,8,8,7,2188,2302415,179,141,16,19,2
2016-04-27,AliGon,Enso,Mirage,16,6,1,1,11,4,5,2,2117,2302271,48,142,2,0,1
2016-04-26,HellRaisers,ALTERNATE aTTaX,Cobblestone,6,16,2,1,1,14,5,2,2176,2302400,19,38,0,2,2
2016-04-26,NeedJobs,INTZ,Mirage,14,16,2,1,9,6,5,10,2230,2302379,233,156,0,2,2
2016-04-26,G2,NiP,Cobblestone,16,13,1,1,10,5,6,8,2124,2302392,13,5,16,13,1
2016-04-26,Natus Vincere,mousesports,Dust2,16,10,1,1,10,5,6,5,2124,2302384,1,9,16,10,1
2016-04-26,Astralis,fnatic,Overpass,16,5,1,1,10,5,6,0,2124,2302394,4,3,16,5,1
2016-04-26,TYLOO,New4,Dust2,16,6,1,2,6,1,10,5,2177,2302378,14,165,2,0,1
2016-04-26,TYLOO,New4,Inferno,16,8,1,2,8,1,8,7,2177,2302378,14,165,2,0,1
2016-04-26,HellRaisers,ALTERNATE aTTaX,Dust2,12,16,2,2,3,10,9,6,2176,2302400,19,38,0,2,2
2016-04-26,NeedJobs,INTZ,Cobblestone,15,19,2,2,6,9,9,6,2230,2302379,233,156,0,2,2
2016-04-26,g3x,CNB,Cobblestone,16,19,2,2,4,11,11,4,2230,2302380,143,155,0,2,2
2016-04-26,g3x,CNB,Cache,7,16,2,2,1,7,6,9,2230,2302380,143,155,0,2,2
2016-04-26,Keyd,2KILL,Mirage,16,8,1,1,11,4,5,4,2226,2302372,94,163,2,0,1
2016-04-26,Keyd,2KILL,Train,16,6,1,1,13,2,3,4,2226,2302372,94,163,2,0,1
2016-04-26,GODSENT,CSGL,Mirage,12,16,2,1,12,3,0,13,2186,2302382,12,30,0,2,2
2016-04-26,GODSENT,CSGL,Cache,11,16,2,2,1,11,10,5,2186,2302382,12,30,0,2,2
2016-04-26,SK,Dignitas,Overpass,23,25,2,2,7,8,8,7,2124,2302390,23,8,23,25,2
2016-04-26,Virtus.pro,FlipSid3,Train,16,14,1,1,5,10,11,4,2124,2302386,6,21,16,14,1
2016-04-26,fnatic,Astralis,Train,22,19,1,1,3,12,12,3,2124,2302395,3,4,22,19,1
2016-04-26,Envy,FaZe,Inferno,14,16,2,2,3,12,11,4,2124,2302388,7,16,14,16,2
2016-04-26,Keyd,BigGods,Cache,12,16,2,1,6,9,6,7,2230,2302398,94,162,0,2,2
2016-04-26,HellRaisers,CSGL,Overpass,16,9,1,2,4,6,12,3,2186,2302383,19,30,2,0,1
2016-04-26,HellRaisers,CSGL,Cobblestone,16,14,1,1,8,7,8,7,2186,2302383,19,30,2,0,1
2016-04-26,Pixel,XPC,Mirage,6,16,2,2,2,5,4,11,2188,2302402,179,93,6,16,2
2016-04-26,Dignitas,SK,Cache,16,2,1,1,13,2,3,0,2124,2302391,8,23,16,2,1
2016-04-26,Keyd,BigGods,Dust2,14,16,2,2,8,7,6,9,2230,2302398,94,162,0,2,2
2016-04-26,FlipSid3,Virtus.pro,Inferno,16,6,1,1,11,4,5,2,2124,2302387,21,6,16,6,1
2016-04-26,NiP,G2,Dust2,16,10,1,2,6,5,10,5,2124,2302393,5,13,16,10,1
2016-04-26,mousesports,Natus Vincere,Cache,16,10,1,2,11,0,5,10,2124,2302385,9,1,16,10,1
2016-04-26,FaZe,Envy,Train,16,7,1,1,10,5,6,2,2124,2302389,16,7,16,7,1
2016-04-25,Liquid,OpTic,Cache,9,16,2,2,6,4,3,12,2208,2302149,10,29,0,2,2
2016-04-25,TYLOO,VG.CyberZen,Inferno,17,19,2,2,10,5,5,10,2200,2302374,15,46,2,1,1
2016-04-25,Splyce,Cloud9,Cobblestone,7,16,2,2,2,6,5,10,2124,2302349,28,16,7,16,2
2016-04-25,TYLOO,VG.CyberZen,Cache,16,9,1,1,8,7,8,2,2200,2302374,15,46,2,1,1
2016-04-25,Born Of Fire,MVP Project,Cobblestone,10,16,2,2,3,8,7,8,2200,2302373,145,98,2,1,1
2016-04-25,Born Of Fire,MVP Project,Inferno,16,8,1,2,7,2,9,6,2200,2302373,145,98,2,1,1
2016-04-25,Born Of Fire,MVP Project,Mirage,16,13,1,1,10,5,6,8,2200,2302373,145,98,2,1,1
2016-04-25,Liquid,Selfless,Cache,16,11,1,2,4,8,12,3,2124,2302346,10,22,16,11,1
2016-04-25,Liquid,OpTic,Train,16,19,2,2,6,9,9,6,2208,2302149,10,29,0,2,2
2016-04-25,CLG,Echo Fox,Train,13,16,2,1,8,7,5,9,2208,2302150,11,38,2,1,1
2016-04-25,CLG,Echo Fox,Mirage,16,3,1,1,12,3,4,0,2208,2302150,11,38,2,1,1
2016-04-25,CLG,Echo Fox,Cobblestone,16,8,1,1,8,7,8,1,2208,2302150,11,38,2,1,1
2016-04-25,Selfless,Liquid,Train,16,9,1,2,6,4,10,5,2124,2302347,22,10,16,9,1
2016-04-25,Born Of Fire,VG.CyberZen,Overpass,6,16,2,1,3,12,3,4,2200,2302375,145,46,0,2,2
2016-04-25,Cloud9,Splyce,Overpass,16,5,1,1,14,1,2,4,2124,2302348,16,28,16,5,1
2016-04-25,TYLOO,VG.CyberZen,Dust2,16,11,1,1,12,3,4,8,2200,2302374,15,46,2,1,1
2016-04-25,fnatic,Virtus.pro,Train,16,14,1,2,5,10,11,4,2208,2302004,3,7,1,2,2
2016-04-25,Born Of Fire,VG.CyberZen,Train,1,16,2,1,1,14,0,2,2200,2302375,145,46,0,2,2
2016-04-25,Astralis,Virtus.pro,Inferno,16,1,1,1,14,1,2,0,2208,2302007,4,6,2,0,1
2016-04-25,Keyd,Innova,Cobblestone,16,8,1,1,8,7,8,1,2230,2302376,94,99,2,0,1
2016-04-25,fnatic,Virtus.pro,Cobblestone,9,16,2,1,4,11,5,5,2208,2302004,3,7,1,2,2
2016-04-25,FlipSid3,SK,Overpass,12,16,2,2,8,5,4,11,2186,2302370,21,23,2,1,1
2016-04-25,FlipSid3,SK,Mirage,16,14,1,2,10,5,6,9,2186,2302370,21,23,2,1,1
2016-04-25,FlipSid3,SK,Train,16,12,1,2,6,7,10,5,2186,2302370,21,23,2,1,1
2016-04-25,Keyd,Innova,Dust2,19,16,1,1,4,11,11,4,2230,2302376,94,99,2,0,1
2016-04-25,Astralis,Virtus.pro,Cache,16,8,1,2,6,3,10,5,2208,2302007,4,6,2,0,1
2016-04-25,aimclub,RB,Mirage,16,3,1,2,4,0,12,3,2188,2302369,132,141,16,3,1
2016-04-25,E-frag.net,Enso,Cache,16,8,1,1,10,5,6,3,2158,2302371,20,142,2,0,1
2016-04-25,E-frag.net,Enso,Inferno,16,14,1,2,9,6,7,8,2158,2302371,20,142,2,0,1
2016-04-25,fnatic,Virtus.pro,Overpass,10,16,2,1,7,8,3,8,2208,2302004,3,7,1,2,2
2016-04-24,OpTic,CLG,Train,16,7,1,1,13,2,3,5,2124,2302283,29,11,16,7,1
2016-04-24,TYLOO,Born Of Fire,Cobblestone,16,6,1,2,6,1,10,5,2227,2302363,15,145,3,0,1
2016-04-24,TYLOO,Born Of Fire,Inferno,16,7,1,2,4,4,12,3,2227,2302363,15,145,3,0,1
2016-04-24,CSGL,CPH Wolves,Dust2,16,6,1,1,11,4,5,2,2229,2302341,30,35,2,0,1
2016-04-24,CSGL,CPH Wolves,Cobblestone,16,12,1,2,6,7,10,5,2229,2302341,30,35,2,0,1
2016-04-24,HellRaisers,Metapods,Cache,16,3,1,1,12,3,4,0,2229,2302342,17,50,2,0,1
2016-04-24,Liquid,TSM,Dust2,14,16,2,2,3,12,11,4,2208,2302147,10,40,2,1,1
2016-04-24,Liquid,TSM,Mirage,16,10,1,1,11,4,5,6,2208,2302147,10,40,2,1,1
2016-04-24,Liquid,TSM,Cobblestone,16,14,1,2,8,7,8,7,2208,2302147,10,40,2,1,1
2016-04-24,CLG,OpTic,Overpass,7,16,2,1,5,10,2,6,2124,2302282,11,29,7,16,2
2016-04-24,HellRaisers,Metapods,Cobblestone,16,3,1,1,12,3,4,0,2229,2302342,17,50,2,0,1
2016-04-24,Renegades,Luminosity,Inferno,13,16,2,2,5,9,8,7,2124,2302284,27,2,13,16,2
2016-04-24,CNB,Innova,Cache,12,16,2,1,8,7,4,9,2226,2302293,99,103,12,16,2
2016-04-24,Cloud9,OpTic,Mirage,16,13,1,1,6,9,10,4,2208,2302148,16,29,2,1,1
2016-04-24,Cloud9,OpTic,Cache,5,16,2,1,3,12,2,4,2208,2302148,16,29,2,1,1
2016-04-24,Cloud9,OpTic,Dust2,16,8,1,1,10,5,6,3,2208,2302148,16,29,2,1,1
2016-04-24,Luminosity,Renegades,Train,16,3,1,1,12,3,4,0,2124,2302285,2,27,16,3,1
2016-04-24,Liquid,KKona,Cobblestone,16,1,1,2,1,1,15,0,2124,2302286,10,87,16,1,1
2016-04-24,KKona,Liquid,Dust2,1,16,2,1,1,14,0,2,2124,2302287,87,10,1,16,2
2016-04-24,Preparation,ENCE,Overpass,16,6,1,2,6,1,10,5,2229,2302337,31,37,1,2,2
2016-04-24,Preparation,ENCE,Cobblestone,7,16,2,2,3,5,4,11,2229,2302337,31,37,1,2,2
2016-04-24,TYLOO,Born Of Fire,Mirage,16,6,1,2,4,3,12,3,2227,2302363,15,145,3,0,1
2016-04-24,Preparation,ENCE,Cache,9,16,2,1,8,7,1,9,2229,2302337,31,37,1,2,2
2016-04-24,Dignitas,ENCE,Cache,16,9,1,1,8,7,8,2,2229,2302365,8,37,2,0,1
2016-04-24,HellRaisers,AGG,Mirage,11,16,2,2,5,7,6,9,2229,2302366,17,25,2,1,1
2016-04-24,HellRaisers,AGG,Dust2,16,8,1,1,8,7,8,1,2229,2302366,17,25,2,1,1
2016-04-24,fnatic,FaZe,Mirage,11,16,2,1,7,8,4,8,2208,2302012,3,18,1,2,2
2016-04-24,fnatic,FaZe,Cobblestone,16,13,1,2,9,5,7,8,2208,2302012,3,18,1,2,2
2016-04-24,fnatic,FaZe,Inferno,7,16,2,1,7,8,0,8,2208,2302012,3,18,1,2,2
2016-04-24,CSGL,GODSENT,Overpass,16,12,1,1,11,4,5,8,2229,2302367,30,12,2,0,1
2016-04-24,CSGL,GODSENT,Cache,16,11,1,1,6,9,10,2,2229,2302367,30,12,2,0,1
2016-04-24,Dignitas,ENCE,Mirage,16,11,1,2,11,1,5,10,2229,2302365,8,37,2,0,1
2016-04-24,HellRaisers,AGG,Cobblestone,16,11,1,1,10,5,6,6,2229,2302366,17,25,2,1,1
2016-04-24,AGG,n0_0rg,Train,16,10,1,2,9,2,7,8,2229,2302343,25,105,2,1,1
2016-04-24,AGG,n0_0rg,Inferno,9,16,2,1,5,10,4,6,2229,2302343,25,105,2,1,1
2016-04-24,AGG,n0_0rg,Dust2,16,6,1,1,11,4,5,2,2229,2302343,25,105,2,1,1
2016-04-24,SK,Escape,Mirage,16,10,1,2,8,3,8,7,2229,2302338,24,33,2,1,1
2016-04-24,SK,Escape,Cache,14,16,2,2,2,13,12,3,2229,2302338,24,33,2,1,1
2016-04-24,SK,Escape,Overpass,16,6,1,2,4,3,12,3,2229,2302338,24,33,2,1,1
2016-04-24,Virtus.pro,mousesports,Cache,4,16,2,2,1,4,3,12,2208,2302185,7,9,0,2,2
2016-04-24,Virtus.pro,mousesports,Train,13,16,2,1,9,6,4,10,2208,2302185,7,9,0,2,2
2016-04-23,TheMongolz,nxl,Cache,16,6,1,2,4,3,12,3,2219,2302278,44,173,2,0,1
2016-04-23,TheMongolz,nxl,Dust2,16,10,1,2,3,8,13,2,2219,2302278,44,173,2,0,1
2016-04-23,ENCE,ALTERNATE aTTaX,Cache,16,9,1,1,10,5,6,4,2228,2302325,37,34,16,9,1
2016-04-23,Escape,CPH Wolves,Inferno,10,16,2,1,8,7,2,9,2228,2302327,33,35,10,16,2
2016-04-23,ENCE,n0_0rg,Cache,21,19,1,2,10,5,5,10,2228,2302332,37,105,21,19,1
2016-04-23,Virtus.pro,NiP,Mirage,25,22,1,1,9,6,6,9,2208,2302009,7,5,2,0,1
2016-04-23,Virtus.pro,NiP,Cache,16,12,1,1,7,8,9,4,2208,2302009,7,5,2,0,1
2016-04-23,XPC,Deathtrap,Cache,16,6,1,1,10,5,6,1,2188,2302281,93,101,16,6,1
2016-04-23,CPH Wolves,ENCE,Dust2,18,21,2,2,6,9,9,6,2228,2302335,35,37,18,21,2
2016-04-22,EDG,MVP Project,Cobblestone,6,16,2,1,3,12,3,4,2200,2302266,129,98,1,2,2
2016-04-22,CLG,Splyce,Cobblestone,8,16,2,1,3,12,5,4,2124,2302259,11,28,8,16,2
2016-04-22,Splyce,CLG,Train,16,13,1,2,6,8,10,5,2124,2302258,28,11,16,13,1
2016-04-22,KKona,Winterfox,Inferno,7,16,2,2,2,6,5,10,2124,2302257,87,42,7,16,2
2016-04-22,Winterfox,KKona,Cache,16,6,1,1,12,3,4,3,2124,2302256,42,87,16,6,1
2016-04-22,nxl,inchk1ng,Cache,16,14,1,2,11,4,5,10,2219,2302264,173,94,2,0,1
2016-04-22,nxl,inchk1ng,Dust2,16,9,1,1,8,7,8,2,2219,2302264,173,94,2,0,1
2016-04-22,TheMongolz,Signature,Mirage,16,11,1,1,6,9,10,2,2219,2302265,44,76,2,0,1
2016-04-22,TheMongolz,Signature,Cache,16,10,1,2,8,3,8,7,2219,2302265,44,76,2,0,1
2016-04-22,GameAgents,Deathtrap,Cobblestone,16,12,1,1,11,4,5,8,2188,2302270,69,101,16,12,1
2016-04-22,EDG,MVP Project,Mirage,8,16,2,2,1,8,7,8,2200,2302266,129,98,1,2,2
2016-04-22,Pixel,CS-GO.rs,Cobblestone,14,16,2,1,7,8,7,8,2188,2302268,158,185,14,16,2
2016-04-22,AGG,E-frag.net,Train,16,10,1,1,8,7,8,3,2165,2302274,25,20,2,0,1
2016-04-22,AGG,E-frag.net,Inferno,16,6,1,2,4,3,12,3,2165,2302274,25,20,2,0,1
2016-04-22,HellRaisers,Epsilon,Cache,16,12,1,2,6,7,10,5,2152,2302273,17,36,2,0,1
2016-04-22,HellRaisers,Epsilon,Mirage,16,14,1,1,12,3,4,11,2152,2302273,17,36,2,0,1
2016-04-22,EDG,MVP Project,Cache,16,10,1,1,10,5,6,5,2200,2302266,129,98,1,2,2
2016-04-21,EDG,HG,Dust2,19,17,1,2,1,14,14,1,2200,2302232,129,171,2,0,1
2016-04-21,TYLOO,MVP Project,Mirage,16,3,1,2,4,0,12,3,2200,2302234,15,98,2,0,1
2016-04-21,TYLOO,MVP Project,Cache,16,9,1,1,7,8,9,1,2200,2302234,15,98,2,0,1
2016-04-21,Immunity,Legacy,Cache,16,14,1,2,6,9,10,5,2222,2302262,45,84,2,0,1
2016-04-21,Immunity,Legacy,Mirage,19,17,1,1,9,6,6,9,2222,2302262,45,84,2,0,1
2016-04-21,nxl,Signature,Dust2,16,10,1,1,8,7,8,3,2219,2302260,173,76,16,10,1
2016-04-21,VG.CyberZen,Born Of Fire,Inferno,16,2,1,1,14,1,2,1,2200,2302233,46,145,2,0,1
2016-04-21,VG.CyberZen,Born Of Fire,Overpass,16,7,1,1,11,4,5,3,2200,2302233,46,145,2,0,1
2016-04-21,MVP.karnal,Signature,Inferno,8,16,2,1,6,9,2,7,2219,2302241,65,76,8,16,2
2016-04-21,Cloud9,Echo Fox,Mirage,7,16,2,2,0,8,7,8,2208,2302145,16,38,2,1,1
2016-04-21,EDG,HG,Cobblestone,16,3,1,2,4,0,12,3,2200,2302232,129,171,2,0,1
2016-04-21,Cloud9,Echo Fox,Train,16,8,1,1,10,5,6,3,2208,2302145,16,38,2,1,1
2016-04-21,Cloud9,Echo Fox,Cobblestone,16,11,1,1,7,8,9,3,2208,2302145,16,38,2,1,1
2016-04-21,KKona,CLG,Dust2,10,16,2,2,3,8,7,8,2124,2302227,87,11,10,16,2
2016-04-21,CLG,KKona,Overpass,16,6,1,2,5,2,11,4,2124,2302226,11,87,16,6,1
2016-04-21,Splyce,NRG,Train,10,16,2,1,7,8,3,8,2124,2302225,28,23,10,16,2
2016-04-21,NRG,Splyce,Overpass,11,16,2,1,4,11,7,5,2124,2302224,23,28,11,16,2
2016-04-21,FlipSid3,FaZe,Inferno,8,16,2,1,4,11,4,5,2124,2302244,21,18,8,16,2
2016-04-21,Signature,MVP.karnal,Mirage,16,13,1,2,5,9,11,4,2219,2302263,76,65,16,13,1
2016-04-21,Envy,NiP,Cache,10,16,2,1,4,11,6,5,2124,2302245,6,5,10,16,2
2016-04-21,SuperMassive,CS-GO.rs,Cobblestone,16,11,1,1,8,7,8,4,2188,2302255,134,185,16,11,1
2016-04-21,NiP,Envy,Train,16,3,1,2,4,0,12,3,2124,2302247,5,6,16,3,1
2016-04-21,FaZe,Dignitas,Inferno,16,7,1,1,11,4,5,3,2124,2302250,18,8,16,7,1
2016-04-21,HellRaisers,Gambit,Dust2,16,5,1,1,11,4,5,1,2186,2302254,17,19,2,0,1
2016-04-21,HellRaisers,Gambit,Cobblestone,16,3,1,2,4,0,12,3,2186,2302254,17,19,2,0,1
2016-04-21,Virtus.pro,mousesports,Cache,5,16,2,1,2,13,3,3,2124,2302249,7,9,5,16,2
2016-04-21,CPH Wolves,RCTIC,Cobblestone,16,6,1,1,10,5,6,1,2117,2302235,35,52,2,0,1
2016-04-21,CPH Wolves,RCTIC,Inferno,16,8,1,1,8,7,8,1,2117,2302235,35,52,2,0,1
2016-04-21,Dignitas,FaZe,Mirage,16,9,1,2,4,6,12,3,2124,2302248,8,18,16,9,1
2016-04-21,mousesports,Virtus.pro,Train,15,19,2,2,6,9,9,6,2124,2302251,9,7,15,19,2
2016-04-21,FaZe,FlipSid3,Cobblestone,16,2,1,2,3,0,13,2,2124,2302246,18,21,16,2,1
2016-04-21,E-frag.net,HellRaisers,Overpass,9,16,2,1,4,11,5,5,2152,2302243,20,17,0,2,2
2016-04-21,Escape,Torpedo,Overpass,16,11,1,2,5,7,11,4,2186,2302253,33,50,2,0,1
2016-04-21,Escape,Torpedo,Mirage,16,4,1,1,11,4,5,0,2186,2302253,33,50,2,0,1
2016-04-21,Dignitas,Space Soldiers,Inferno,14,16,2,1,9,6,5,10,2165,2302252,8,26,0,2,2
2016-04-21,Dignitas,Space Soldiers,Cobblestone,13,16,2,2,6,8,7,8,2165,2302252,8,26,0,2,2
2016-04-21,E-frag.net,HellRaisers,Cache,14,16,2,1,12,3,2,13,2152,2302243,20,17,0,2,2
2016-04-20,MOTV,EDG,Cache,9,16,2,2,3,7,6,9,2219,2302230,224,129,9,16,2
2016-04-20,Natus Vincere,FlipSid3,Cobblestone,8,16,2,2,5,4,3,12,2124,2302208,1,21,8,16,2
2016-04-20,Envy,FaZe,Dust2,16,9,1,2,4,6,12,3,2208,2302006,6,18,2,0,1
2016-04-20,Envy,FaZe,Cobblestone,16,11,1,2,7,5,9,6,2208,2302006,6,18,2,0,1
2016-04-20,inchk1ng,EDG,Overpass,16,14,1,2,12,3,4,11,2219,2302237,94,129,16,14,1
2016-04-20,FlipSid3,Natus Vincere,Train,12,16,2,1,6,9,6,7,2124,2302207,21,1,12,16,2
2016-04-20,GODSENT,PiTER,Inferno,16,1,1,2,2,0,14,1,2176,2302218,12,82,2,0,1
2016-04-20,GODSENT,PiTER,Mirage,16,13,1,2,7,7,9,6,2176,2302218,12,82,2,0,1
2016-04-20,Liquid,NRG,Train,16,14,1,1,7,8,9,6,2208,2302143,10,23,2,0,1
2016-04-20,inchk1ng,TheMongolz,Cache,10,16,2,1,8,7,2,9,2219,2302229,94,44,10,16,2
2016-04-20,TheMongolz,EDG,Dust2,16,14,1,2,9,6,7,8,2219,2302205,44,129,16,14,1
2016-04-20,inchk1ng,MOTV,Dust2,16,12,1,2,5,8,11,4,2219,2302206,94,224,16,12,1
2016-04-20,Liquid,NRG,Dust2,16,8,1,1,8,7,8,1,2208,2302143,10,23,2,0,1
2016-04-20,TSM,Echo Fox,Train,16,11,1,1,9,6,7,5,2208,2302144,40,38,1,2,2
2016-04-20,TSM,Echo Fox,Dust2,17,19,2,1,7,8,8,7,2208,2302144,40,38,1,2,2
2016-04-20,TSM,Echo Fox,Cobblestone,9,16,2,1,5,10,4,6,2208,2302144,40,38,1,2,2
2016-04-20,HellRaisers,Torpedo,Cache,16,11,1,1,8,7,8,4,2152,2302236,17,50,2,0,1
2016-04-20,HellRaisers,Torpedo,Inferno,16,10,1,2,8,3,8,7,2152,2302236,17,50,2,0,1
2016-04-20,PENTA,Epsilon,Mirage,3,16,2,2,1,3,2,13,2152,2302228,41,36,1,2,2
2016-04-20,Dignitas,FlipSid3,Overpass,3,16,2,1,3,12,0,4,2124,2302209,8,21,3,16,2
2016-04-20,FLuffy Gangsters,Tempest,Mirage,19,17,1,2,10,5,5,10,2221,2302220,169,130,2,0,1
2016-04-20,Luminosity,NRG,Overpass,16,11,1,2,10,2,6,9,2208,2302146,2,23,2,0,1
2016-04-20,Luminosity,NRG,Train,19,16,1,1,9,6,6,9,2208,2302146,2,23,2,0,1
2016-04-20,FaZe,fnatic,Inferno,16,10,1,1,7,8,9,2,2124,2302214,18,3,16,10,1
2016-04-20,SuperMassive,RB,Mirage,16,19,2,2,7,8,8,7,2188,2302217,134,154,16,19,2
2016-04-20,ENCE,Escape,Inferno,16,8,1,1,8,7,8,1,2119,2302219,37,33,2,0,1
2016-04-20,ENCE,Escape,Cache,16,9,1,2,6,4,10,5,2119,2302219,37,33,2,0,1
2016-04-20,fnatic,FaZe,Train,6,16,2,2,1,6,5,10,2124,2302213,3,18,6,16,2
2016-04-20,FLuffy Gangsters,Tempest,Dust2,19,16,1,1,5,10,10,5,2221,2302220,169,130,2,0,1
2016-04-20,G2,Natus Vincere,Overpass,16,3,1,1,13,2,3,1,2124,2302212,13,1,16,3,1
2016-04-20,PENTA,Epsilon,Dust2,4,16,2,1,3,12,1,4,2152,2302228,41,36,1,2,2
2016-04-20,PENTA,Epsilon,Cobblestone,16,11,1,1,8,7,8,4,2152,2302228,41,36,1,2,2
2016-04-20,FlipSid3,Dignitas,Cobblestone,7,16,2,1,6,9,1,7,2124,2302210,21,8,7,16,2
2016-04-20,Natus Vincere,G2,Train,19,16,1,1,5,10,10,5,2124,2302211,1,13,19,16,1
2016-04-19,MVP Project,Signature,Train,14,16,2,1,7,8,7,8,2217,2302203,98,76,0,2,2
2016-04-19,ENCE,E-frag.net,Dust2,13,16,2,2,5,9,8,7,2152,2302215,37,20,1,2,2
2016-04-19,mousesports,Envy,Cache,16,8,1,1,8,7,8,1,2124,2302191,9,6,16,8,1
2016-04-19,CSGL,SK,Cache,14,16,2,2,7,8,7,8,2119,2302071,30,24,0,2,2
2016-04-19,CSGL,SK,Overpass,8,16,2,1,4,11,4,5,2119,2302071,30,24,0,2,2
2016-04-19,aimclub,CS-GO.rs,Cache,16,7,1,1,13,2,3,5,2188,2302197,149,185,16,7,1
2016-04-19,Envy,mousesports,Inferno,19,22,2,2,9,6,6,9,2124,2302190,6,9,19,22,2
2016-04-19,CPH Wolves,Epiphany Bolt,Inferno,16,5,1,1,13,2,3,3,2117,2302198,35,143,2,0,1
2016-04-19,CPH Wolves,Epiphany Bolt,Cobblestone,16,1,1,1,14,1,2,0,2117,2302198,35,143,2,0,1
2016-04-19,MVP Project,Signature,Mirage,17,19,2,1,12,3,3,12,2217,2302203,98,76,0,2,2
2016-04-19,Virtus.pro,FaZe,Cobblestone,16,8,1,2,6,3,10,5,2208,2302025,7,18,1,2,2
2016-04-19,MVP.karnal,Threats,Cobblestone,19,16,1,2,8,7,7,8,2217,2302202,65,123,2,0,1
2016-04-19,MVP.karnal,Threats,Inferno,16,11,1,1,10,5,6,6,2217,2302202,65,123,2,0,1
2016-04-19,Complexity,Without a Roof,Cache,10,16,2,1,6,9,4,7,2208,2302141,53,47,0,2,2
2016-04-19,Complexity,Without a Roof,Mirage,11,16,2,1,5,10,6,6,2208,2302141,53,47,0,2,2
2016-04-19,Selfless,Vault,Train,16,8,1,1,11,4,5,4,2152,2302140,22,57,2,0,1
2016-04-19,Selfless,Vault,Inferno,16,4,1,2,3,2,13,2,2152,2302140,22,57,2,0,1
2016-04-19,OpTic,Echo Fox,Inferno,16,11,1,2,5,7,11,4,2208,2302142,29,38,2,0,1
2016-04-19,OpTic,Echo Fox,Cobblestone,16,13,1,1,6,9,10,4,2208,2302142,29,38,2,0,1
2016-04-19,ENCE,E-frag.net,Mirage,14,16,2,2,6,9,8,7,2152,2302215,37,20,1,2,2
2016-04-19,ENCE,E-frag.net,Inferno,16,12,1,1,7,8,9,4,2152,2302215,37,20,1,2,2
2016-04-19,fnatic,Natus Vincere,Cobblestone,13,16,2,1,7,8,6,8,2124,2302193,3,1,13,16,2
2016-04-19,Virtus.pro,FaZe,Cache,12,16,2,2,4,9,8,7,2208,2302025,7,18,1,2,2
2016-04-19,ENCE,SK,Cache,16,14,1,2,13,2,3,12,2119,2302196,37,24,2,1,1
2016-04-19,FaZe,Astralis,Inferno,9,16,2,1,7,8,2,8,2124,2302195,18,4,9,16,2
2016-04-19,CSGO2x,Torpedo,Cobblestone,10,16,2,2,4,7,6,9,2152,2302189,32,50,1,2,2
2016-04-19,CSGO2x,Torpedo,Cache,16,10,1,2,7,4,9,6,2152,2302189,32,50,1,2,2
2016-04-19,CSGO2x,Torpedo,Overpass,17,19,2,2,5,10,10,5,2152,2302189,32,50,1,2,2
2016-04-19,Epiphany Bolt,RCTIC,Cache,16,8,1,1,8,7,8,1,2117,2302200,143,52,2,0,1
2016-04-19,Epiphany Bolt,RCTIC,Inferno,31,29,1,2,7,8,8,7,2117,2302200,143,52,2,0,1
2016-04-19,FlipSid3,PENTA,Cache,8,16,2,1,7,8,1,8,2152,2302188,21,41,1,2,2
2016-04-19,FlipSid3,PENTA,Mirage,12,16,2,2,4,9,8,7,2152,2302188,21,41,1,2,2
2016-04-19,FlipSid3,PENTA,Overpass,16,14,1,2,8,7,8,7,2152,2302188,21,41,1,2,2
2016-04-19,ENCE,SK,Train,4,16,2,1,4,11,0,5,2119,2302196,37,24,2,1,1
2016-04-19,ENCE,SK,Cobblestone,16,10,1,1,9,6,7,4,2119,2302196,37,24,2,1,1
